date,window,instrument,direction,option_type,strike,entry_time,exit_time,entry_price,exit_price,pnl_pct,gross_pnl,transaction_cost,pnl_rupees,cumulative_pnl,cumulative_capital,trade_budget,quantity,exit_reason,holding_min,is_expiry,is_paper
2023-01-05,T4,SENSEX,BEARISH,PE,60200,14:20:00,14:25:00,70.81,23.59,-66.62,-1001156.22,1420.77,-1002576.99,729683.47,10729683.47,1500000,21200,STOP_LOSS,5,True,False
2023-01-05,T4,SENSEX,BEARISH,PE,60200,14:25:00,14:45:00,23.63,11.58,-50.91,-765746.3,1753.68,-767499.98,-37816.51,9962183.49,1500000,63520,FORCE_CLOSE,20,True,False
2023-01-06,OW1,NIFTY,BEARISH,PE,17950,10:35:00,10:40:00,36.33,33.66,-7.16,-33668.45,1001.69,-34670.14,-37816.51,9962183.49,1500000,12610,STOP_LOSS,5,False,True
2023-01-06,OW1,NIFTY,BEARISH,PE,17950,10:40:00,10:45:00,33.72,29.74,-11.64,-51008.21,916.46,-51924.67,-37816.51,9962183.49,1500000,12805,STOP_LOSS,5,False,True
2023-01-06,OW1,NIFTY,BEARISH,PE,17950,10:55:00,11:10:00,34.3,45.85,33.94,147144.83,1242.01,145902.82,-37816.51,9962183.49,1500000,12740,TARGET_HIT,15,False,True
2023-01-06,OW1,NIFTY,BEARISH,PE,17900,11:10:00,11:15:00,17.44,13.3,-23.59,-60827.32,514.38,-61341.7,-37816.51,9962183.49,1500000,14690,STOP_LOSS,5,False,True
2023-01-06,OW1,NIFTY,BEARISH,PE,17900,11:15:00,11:25:00,13.32,19.85,49.29,100545.66,658.16,99887.5,-37816.51,9962183.49,1500000,15405,TARGET_HIT,10,False,True
2023-01-06,OW1,NIFTY,BEARISH,PE,17900,11:25:00,11:30:00,19.89,12.7,-36.03,-102386.38,507.86,-102894.24,-37816.51,9962183.49,1500000,14235,STOP_LOSS,5,False,True
2023-01-06,OW1,NIFTY,BEARISH,PE,17900,11:30:00,11:35:00,12.72,10.51,-17.23,-34094.81,424.38,-34519.19,-37816.51,9962183.49,1500000,15405,STOP_LOSS,5,False,True
2023-01-06,OW1,NIFTY,BEARISH,PE,17950,11:35:00,11:40:00,33.58,28.0,-16.45,-70746.53,871.62,-71618.15,-37816.51,9962183.49,1500000,12675,STOP_LOSS,5,False,True
2023-01-06,OW1,NIFTY,BEARISH,PE,17950,11:45:00,11:55:00,32.31,26.8,-16.88,-70186.06,841.68,-71027.74,-37816.51,9962183.49,1500000,12740,STOP_LOSS,10,False,True
2023-01-06,OW1,NIFTY,BEARISH,PE,17950,12:05:00,12:15:00,29.79,41.34,39.05,149384.5,1131.79,148252.71,-37816.51,9962183.49,1500000,12935,TARGET_HIT,10,False,True
2023-01-06,OW1,NIFTY,BEARISH,PE,17900,12:15:00,12:20:00,13.36,11.14,-16.48,-33256.27,434.05,-33690.32,-37816.51,9962183.49,1500000,14950,STOP_LOSS,5,False,True
2023-01-06,OW1,NIFTY,BEARISH,PE,17900,12:20:00,12:25:00,11.16,20.04,79.91,136200.64,639.79,135560.85,-37816.51,9962183.49,1500000,15340,TARGET_HIT,5,False,True
2023-01-06,OW1,NIFTY,BEARISH,PE,17900,12:25:00,12:30:00,20.08,17.29,-13.71,-38772.32,600.29,-39372.61,-37816.51,9962183.49,1500000,13910,STOP_LOSS,5,False,True
2023-01-06,OW1,NIFTY,BEARISH,PE,17900,12:30:00,12:35:00,17.33,23.43,35.47,86822.68,727.51,86095.17,-37816.51,9962183.49,1500000,14235,TARGET_HIT,5,False,True
2023-01-06,OW1,NIFTY,BEARISH,PE,17900,12:35:00,12:40:00,23.47,33.74,44.01,138085.7,960.98,137124.72,-37816.51,9962183.49,1500000,13455,TARGET_HIT,5,False,True
2023-01-06,OW1,NIFTY,BEARISH,PE,17900,12:40:00,12:45:00,33.8,40.75,20.79,86679.09,1112.8,85566.29,-37816.51,9962183.49,1500000,12480,FORCE_CLOSE,5,False,True
2023-01-06,OW2,NIFTY,BEARISH,PE,17800,13:20:00,13:25:00,12.14,15.66,29.27,51740.97,521.66,51219.31,-37816.51,9962183.49,1500000,14690,TARGET_HIT,5,False,True
2023-01-06,OW2,NIFTY,BEARISH,PE,17800,13:25:00,13:30:00,15.7,6.9,-55.93,-124019.48,337.71,-124357.19,-37816.51,9962183.49,1500000,14105,STOP_LOSS,5,False,True
2023-01-06,OW2,NIFTY,BEARISH,PE,17800,13:30:00,13:35:00,6.92,5.29,-23.3,-25411.92,245.32,-25657.24,-37816.51,9962183.49,1500000,15665,STOP_LOSS,5,False,True
2023-01-06,OW2,NIFTY,BEARISH,PE,17850,13:35:00,13:45:00,28.34,15.09,-46.63,-169581.99,576.79,-170158.78,-37816.51,9962183.49,1500000,12805,STOP_LOSS,10,False,True
2023-01-06,OW2,NIFTY,BEARISH,PE,17850,13:45:00,14:00:00,15.13,25.4,68.3,144323.62,743.19,143580.43,-37816.51,9962183.49,1500000,14040,TARGET_HIT,15,False,True
2023-01-06,OW2,NIFTY,BEARISH,PE,17850,14:00:00,14:05:00,25.46,37.71,48.45,158541.97,1022.96,157519.01,-37816.51,9962183.49,1500000,12935,TARGET_HIT,5,False,True
2023-01-06,OW2,NIFTY,BEARISH,PE,17800,14:05:00,14:10:00,7.41,5.24,-29.05,-32612.76,241.28,-32854.04,-37816.51,9962183.49,1500000,15080,STOP_LOSS,5,False,True
2023-01-06,OW2,NIFTY,BEARISH,PE,17800,14:10:00,14:15:00,5.26,12.29,134.29,109249.11,400.0,108849.11,-37816.51,9962183.49,1500000,15535,TARGET_HIT,5,False,True
2023-01-06,OW2,NIFTY,BEARISH,PE,17800,14:15:00,14:20:00,12.31,0.79,-93.58,-163282.19,172.24,-163454.43,-37816.51,9962183.49,1500000,14170,STOP_LOSS,5,False,True
2023-01-06,OW2,NIFTY,BEARISH,PE,17850,14:20:00,14:25:00,13.31,18.09,36.17,66780.8,562.41,66218.39,-37816.51,9962183.49,1500000,13975,TARGET_HIT,5,False,True
2023-01-06,OW2,NIFTY,BEARISH,PE,17850,14:25:00,14:35:00,18.13,15.28,-15.52,-38073.26,520.92,-38594.18,-37816.51,9962183.49,1500000,13390,STOP_LOSS,10,False,True
2023-01-06,OW2,NIFTY,BEARISH,PE,17850,14:35:00,14:40:00,15.32,21.82,42.75,88341.35,645.0,87696.35,-37816.51,9962183.49,1500000,13585,TARGET_HIT,5,False,True
2023-01-06,OW2,NIFTY,BEARISH,PE,17850,14:40:00,14:45:00,21.86,11.52,-47.21,-134463.81,459.37,-134923.18,-37816.51,9962183.49,1500000,13000,STOP_LOSS,5,False,True
2023-01-06,OW2,NIFTY,BEARISH,PE,17850,14:45:00,14:50:00,11.54,10.02,-13.01,-21164.9,366.88,-21531.78,-37816.51,9962183.49,1500000,13910,STOP_LOSS,5,False,True
2023-01-06,OW2,NIFTY,BEARISH,PE,17850,14:50:00,14:55:00,10.04,2.92,-70.89,-100006.22,198.82,-100205.04,-37816.51,9962183.49,1500000,14040,STOP_LOSS,5,False,True
2023-01-06,OW2,NIFTY,BEARISH,PE,17850,14:55:00,15:00:00,2.92,8.66,196.92,87281.22,283.37,86997.85,-37816.51,9962183.49,1500000,15210,TARGET_HIT,5,False,True
2023-01-06,OW2,NIFTY,BEARISH,PE,17850,15:00:00,15:05:00,8.68,2.43,-71.97,-87765.44,176.17,-87941.61,-37816.51,9962183.49,1500000,14040,STOP_LOSS,5,False,True
2023-01-06,OW2,NIFTY,BEARISH,PE,17850,15:05:00,15:10:00,2.43,0.93,-61.73,-22572.95,91.78,-22664.73,-37816.51,9962183.49,1500000,15015,STOP_LOSS,5,False,True
2023-01-06,OW2,NIFTY,BEARISH,PE,17850,15:10:00,15:15:00,0.93,1.69,81.72,11716.67,97.46,11619.21,-37816.51,9962183.49,1500000,15470,TARGET_HIT,5,False,True
2023-01-06,OW2,NIFTY,BEARISH,PE,17850,15:15:00,15:20:00,1.69,2.6,53.85,13481.49,123.97,13357.52,-37816.51,9962183.49,1500000,14885,FORCE_CLOSE,5,False,True
2023-01-06,T3,NIFTY,BEARISH,PE,17850,12:45:00,12:55:00,12.11,20.75,71.65,129125.09,650.28,128474.81,90658.3,10090658.3,1500000,14950,TARGET_HIT,10,False,False
2023-01-06,T3,NIFTY,BEARISH,PE,17850,12:55:00,13:05:00,20.79,29.69,43.09,121478.31,864.16,120614.15,211272.45,10211272.45,1500000,13650,TARGET_HIT,10,False,False
2023-01-06,T3,NIFTY,BEARISH,PE,17850,13:05:00,13:20:00,29.75,43.55,46.67,175769.83,1159.71,174610.12,385882.57,10385882.57,1500000,12740,FORCE_CLOSE,15,False,False
2023-01-09,OW1,NIFTY,BULLISH,CE,18050,10:10:00,10:15:00,31.58,42.35,34.36,110567.44,936.08,109631.36,385882.57,10385882.57,700000,10270,TARGET_HIT,5,False,True
2023-01-09,OW1,NIFTY,BULLISH,CE,18100,10:15:00,10:45:00,16.47,21.9,33.25,72729.53,647.6,72081.93,385882.57,10385882.57,700000,13390,TARGET_HIT,30,False,True
2023-01-09,OW1,NIFTY,BULLISH,CE,18100,10:45:00,10:50:00,21.94,18.26,-16.61,-43297.55,546.54,-43844.09,385882.57,10385882.57,700000,11765,STOP_LOSS,5,False,True
2023-01-09,OW1,NIFTY,BULLISH,CE,18100,10:50:00,11:10:00,18.3,26.5,45.13,102934.11,715.42,102218.69,385882.57,10385882.57,700000,12545,TARGET_HIT,20,False,True
2023-01-09,OW1,NIFTY,BULLISH,CE,18100,11:10:00,11:30:00,26.56,42.05,58.65,167151.99,942.61,166209.38,385882.57,10385882.57,700000,10790,TARGET_HIT,20,False,True
2023-01-09,OW1,NIFTY,BULLISH,CE,18150,11:30:00,11:55:00,14.77,11.74,-20.39,-40066.75,412.63,-40479.38,385882.57,10385882.57,700000,13195,STOP_LOSS,25,False,True
2023-01-09,OW1,NIFTY,BULLISH,CE,18150,11:55:00,12:00:00,11.76,8.22,-29.96,-49471.22,330.43,-49801.65,385882.57,10385882.57,700000,13975,STOP_LOSS,5,False,True
2023-01-09,OW1,NIFTY,BULLISH,CE,18100,12:00:00,12:10:00,29.78,39.45,32.74,97432.91,861.77,96571.14,385882.57,10385882.57,700000,10075,TARGET_HIT,10,False,True
2023-01-09,OW1,NIFTY,BULLISH,CE,18150,12:10:00,12:15:00,12.44,10.14,-18.34,-31280.55,369.52,-31650.07,385882.57,10385882.57,700000,13585,STOP_LOSS,5,False,True
2023-01-09,OW1,NIFTY,BULLISH,CE,18100,12:15:00,12:20:00,34.96,25.53,-26.83,-88882.37,631.38,-89513.75,385882.57,10385882.57,700000,9425,STOP_LOSS,5,False,True
2023-01-09,OW1,NIFTY,BULLISH,CE,18100,12:20:00,12:25:00,25.59,17.66,-30.83,-83946.73,510.56,-84457.29,385882.57,10385882.57,700000,10595,STOP_LOSS,5,False,True
2023-01-09,OW1,NIFTY,BULLISH,CE,18100,12:25:00,12:35:00,17.7,14.14,-19.97,-42831.01,447.54,-43278.55,385882.57,10385882.57,700000,12025,STOP_LOSS,10,False,True
2023-01-09,OW1,NIFTY,BULLISH,CE,18100,12:35:00,12:40:00,14.16,18.6,31.59,56818.73,536.32,56282.41,385882.57,10385882.57,700000,12805,TARGET_HIT,5,False,True
2023-01-09,OW1,NIFTY,BULLISH,CE,18100,12:40:00,12:45:00,18.64,18.63,0.16,-85.06,526.87,-611.93,385882.57,10385882.57,700000,11700,FORCE_CLOSE,5,False,True
2023-01-09,OW2,NIFTY,BULLISH,CE,18050,13:20:00,13:30:00,22.0,14.84,-32.44,-77795.94,449.36,-78245.3,385882.57,10385882.57,700000,10855,STOP_LOSS,10,False,True
2023-01-09,OW2,NIFTY,BULLISH,CE,18050,13:30:00,13:40:00,14.86,6.49,-56.23,-100665.48,280.92,-100946.4,385882.57,10385882.57,700000,12025,STOP_LOSS,10,False,True
2023-01-09,OW2,NIFTY,BULLISH,CE,18050,13:40:00,13:45:00,6.51,2.17,-66.62,-63171.04,155.5,-63326.54,385882.57,10385882.57,700000,14560,STOP_LOSS,5,False,True
2023-01-09,OW2,NIFTY,BULLISH,CE,18000,13:45:00,13:55:00,18.02,40.81,126.94,257767.91,904.15,256863.76,385882.57,10385882.57,700000,11310,TARGET_HIT,10,False,True
2023-01-09,OW2,NIFTY,BULLISH,CE,18050,13:55:00,14:05:00,9.1,5.16,-43.12,-51912.56,229.07,-52141.63,385882.57,10385882.57,700000,13195,STOP_LOSS,10,False,True
2023-01-09,OW2,NIFTY,BULLISH,CE,18050,14:05:00,14:10:00,5.18,14.79,186.27,140546.69,436.51,140110.18,385882.57,10385882.57,700000,14625,TARGET_HIT,5,False,True
2023-01-09,OW2,NIFTY,BULLISH,CE,18050,14:10:00,14:15:00,14.81,11.84,-19.93,-34633.32,371.55,-35004.87,385882.57,10385882.57,700000,11635,STOP_LOSS,5,False,True
