date,window,instrument,direction,option_type,strike,entry_time,exit_time,entry_price,exit_price,pnl_pct,gross_pnl,transaction_cost,pnl_rupees,cumulative_pnl,cumulative_capital,trade_budget,quantity,exit_reason,holding_min,is_expiry,is_paper
2025-03-26,STRANGLE,NIFTY,NEUTRAL,SE,23700,09:15:00,11:25:00,46.59,31.86,31.62,957.45,52.35,905.1,-86193.37,-36193.37,50000,65,DECAY_TARGET,130,False,False
2025-03-28,STRANGLE,NIFTY,NEUTRAL,SE,23600,09:15:00,11:05:00,46.17,31.38,32.03,961.35,52.28,909.07,-85284.3,-35284.3,50000,65,DECAY_TARGET,110,False,False
2025-04-02,STRANGLE,NIFTY,NEUTRAL,SE,23200,09:15:00,11:55:00,44.59,30.67,31.22,904.8,52.14,852.66,-84431.64,-34431.64,50000,65,DECAY_TARGET,160,False,False
2025-04-07,STRANGLE,NIFTY,NEUTRAL,SE,21750,09:15:00,09:20:00,38.92,188.27,-383.74,-9707.75,68.15,-9775.9,-94207.54,-44207.54,50000,65,STOP_LOSS,5,False,False
2025-04-08,STRANGLE,NIFTY,NEUTRAL,SE,22450,09:15:00,10:35:00,41.49,81.78,-97.11,-2618.85,57.28,-2676.13,-96883.67,-46883.67,50000,65,STOP_LOSS,80,True,False
2025-04-09,STRANGLE,NIFTY,NEUTRAL,SE,22450,09:15:00,11:25:00,41.79,29.0,30.61,831.35,51.86,779.49,-96104.18,-46104.18,50000,65,DECAY_TARGET,130,False,False
2025-04-15,STRANGLE,NIFTY,NEUTRAL,SE,23350,09:15:00,11:25:00,45.99,31.08,32.42,969.15,52.24,916.91,-95187.27,-45187.27,50000,65,DECAY_TARGET,130,True,False
2025-04-22,STRANGLE,NIFTY,NEUTRAL,SE,24200,09:15:00,11:15:00,48.98,33.72,31.16,991.9,52.63,939.27,-94248.0,-44248.0,50000,65,DECAY_TARGET,120,True,False
2025-04-28,STRANGLE,NIFTY,NEUTRAL,SE,24050,09:15:00,09:30:00,49.04,83.77,-70.82,-2257.45,57.79,-2315.24,-96563.24,-46563.24,50000,65,STOP_LOSS,15,False,False
2025-04-29,STRANGLE,NIFTY,NEUTRAL,SE,24350,09:15:00,11:00:00,50.31,34.47,31.48,1029.6,52.76,976.84,-95586.4,-45586.4,50000,65,DECAY_TARGET,105,True,False
2025-05-05,STRANGLE,NIFTY,NEUTRAL,SE,24400,09:15:00,11:40:00,50.42,34.02,32.53,1066.0,52.72,1013.28,-94573.12,-44573.12,50000,65,DECAY_TARGET,145,False,False
2025-05-14,STRANGLE,NIFTY,NEUTRAL,SE,24600,09:15:00,09:40:00,50.82,89.05,-75.23,-2484.95,58.41,-2543.36,-97116.48,-47116.48,50000,65,STOP_LOSS,25,False,False
