date,window,instrument,direction,option_type,strike,entry_time,exit_time,entry_price,exit_price,pnl_pct,gross_pnl,transaction_cost,pnl_rupees,cumulative_pnl,cumulative_capital,trade_budget,quantity,exit_reason,holding_min,is_expiry,is_paper
2026-01-28,RANGE_CLOSE,NIFTY,BEARISH,PE,25350,15:00:00,15:10:00,17.21,1.98,-88.47,-3959.14,50.77,-4009.91,50431.29,100431.29,4474.98,260,TIME_EXIT,10,False,False
2026-02-09,RANGE_B,NIFTY,BULLISH,CE,25800,12:50:00,13:00:00,38.34,51.96,35.52,3540.93,74.75,3466.18,53897.47,103897.47,9969.62,260,TARGET_HIT,10,False,False
2026-02-10,RANGE_B,NIFTY,BEARISH,PE,25950,10:25:00,10:30:00,29.55,23.65,-19.97,-1917.35,65.29,-1982.64,51914.83,101914.83,9603.22,325,STOP_LOSS,5,True,False
2026-02-10,RANGE_B,NIFTY,BEARISH,PE,25950,11:00:00,12:00:00,26.81,22.58,-15.77,-1374.15,64.19,-1438.34,50476.49,100476.49,8713.31,325,STOP_LOSS,60,True,False
2026-02-10,RANGE_B,NIFTY,BEARISH,PE,26000,12:45:00,13:15:00,34.35,56.97,65.83,5880.12,76.17,5803.95,56280.44,106280.44,8931.71,260,TARGET_HIT,30,True,False
2026-02-10,RANGE_B,NIFTY,BULLISH,CE,25900,13:55:00,14:00:00,24.66,18.81,-23.72,-2281.65,64.75,-2346.4,53934.04,103934.04,9618.87,390,STOP_LOSS,5,True,False
2026-02-11,RANGE_B,NIFTY,BULLISH,CE,25900,12:35:00,13:25:00,36.42,51.54,41.53,3932.75,74.27,3858.48,57792.52,107792.52,9468.92,260,TARGET_HIT,50,False,False
2026-02-11,RANGE_B,NIFTY,BEARISH,PE,25950,13:40:00,13:45:00,17.68,25.31,43.15,3968.09,73.72,3894.37,61686.89,111686.89,9195.1,520,TARGET_HIT,5,False,False
2026-02-11,RANGE_B,NIFTY,BEARISH,PE,25950,14:10:00,14:20:00,13.63,17.64,29.39,2864.4,73.18,2791.22,64478.11,114478.11,9746.0,715,TARGET_HIT,10,False,False
2026-02-23,RANGE_B,NIFTY,BULLISH,CE,25650,10:40:00,11:00:00,38.96,53.01,36.08,2740.52,68.26,2672.26,67150.37,117150.37,7596.52,195,TARGET_HIT,20,False,False
2026-02-23,RANGE_B,NIFTY,BULLISH,CE,25650,11:20:00,11:45:00,39.68,29.9,-24.64,-1906.84,61.2,-1968.04,65182.33,115182.33,7737.34,195,STOP_LOSS,25,False,False
