date,window,instrument,direction,option_type,strike,entry_time,exit_time,entry_price,exit_price,pnl_pct,gross_pnl,transaction_cost,pnl_rupees,cumulative_pnl,cumulative_capital,trade_budget,quantity,exit_reason,holding_min,is_expiry,is_paper
2023-05-09,OW1,NIFTY,BULLISH,CE,18350,10:10:00,10:30:00,14.99,11.74,-21.56,-151991.59,1346.01,-153337.6,199601661.92,200101661.92,700000,46670,STOP_LOSS,20,True,True
2023-05-09,OW1,NIFTY,BULLISH,CE,18300,10:30:00,11:30:00,36.63,34.65,-5.22,-37862.07,1527.18,-39389.25,199601661.92,200101661.92,700000,19110,FORCE_CLOSE,60,True,True
2023-05-09,OW2,NIFTY,BULLISH,CE,18300,11:45:00,12:45:00,34.07,29.23,-14.04,-99481.38,1429.39,-100910.77,199601661.92,200101661.92,700000,20540,FORCE_CLOSE,60,True,True
2023-05-09,T1,NIFTY,BULLISH,CE,18300,09:45:00,10:10:00,37.3,42.24,13.47,92806.54,1735.83,91070.71,199692732.63,200192732.63,700000,18785,FORCE_CLOSE,25,True,False
2023-05-09,T2,NIFTY,BULLISH,CE,18300,11:30:00,11:45:00,34.71,34.01,-1.85,-14280.71,1563.61,-15844.32,199676888.31,200176888.31,700000,20150,FORCE_CLOSE,15,True,False
2023-05-09,T3,NIFTY,BULLISH,CE,18300,12:45:00,12:50:00,29.29,18.14,-37.94,-266646.29,1166.0,-267812.29,199409076.02,199909076.02,700000,23920,STOP_LOSS,5,True,False
2023-05-12,OW2,NIFTY,BULLISH,CE,18300,13:35:00,13:50:00,22.51,34.31,52.69,72056.27,464.06,71592.21,199409076.02,199909076.02,700000,6110,TARGET_HIT,15,False,True
2023-05-12,OW2,NIFTY,BULLISH,CE,18350,13:50:00,14:00:00,5.77,7.99,38.89,16062.32,164.19,15898.13,199409076.02,199909076.02,700000,7215,TARGET_HIT,10,False,True
2023-05-12,OW2,NIFTY,BULLISH,CE,18350,14:00:00,14:10:00,8.01,4.08,-49.0,-27092.03,125.65,-27217.68,199409076.02,199909076.02,700000,6890,STOP_LOSS,10,False,True
2023-05-12,OW2,NIFTY,BULLISH,CE,18350,14:10:00,14:15:00,4.08,2.72,-33.33,-9950.3,96.84,-10047.14,199409076.02,199909076.02,700000,7280,STOP_LOSS,5,False,True
2023-05-12,OW2,NIFTY,BULLISH,CE,18300,14:15:00,14:30:00,27.16,18.91,-30.22,-48239.45,320.28,-48559.73,199409076.02,199909076.02,700000,5850,STOP_LOSS,15,False,True
2023-05-12,OW2,NIFTY,BULLISH,CE,18300,14:30:00,14:35:00,18.95,33.75,78.45,91373.27,449.48,90923.79,199409076.02,199909076.02,700000,6175,TARGET_HIT,5,False,True
2023-05-12,OW2,NIFTY,BULLISH,CE,18350,14:35:00,14:45:00,3.37,2.08,-38.28,-9346.67,85.93,-9432.6,199409076.02,199909076.02,700000,7215,STOP_LOSS,10,False,True
2023-05-12,OW2,NIFTY,BULLISH,CE,18350,14:45:00,14:50:00,2.08,1.06,-49.04,-7514.96,68.94,-7583.9,199409076.02,199909076.02,700000,7345,STOP_LOSS,5,False,True
2023-05-12,OW2,NIFTY,BULLISH,CE,18300,14:50:00,15:00:00,25.69,18.35,-28.41,-42904.08,309.8,-43213.88,199409076.02,199909076.02,700000,5850,STOP_LOSS,10,False,True
2023-05-12,OW2,NIFTY,BULLISH,CE,18300,15:00:00,15:15:00,18.39,15.2,-17.15,-19451.73,263.57,-19715.3,199409076.02,199909076.02,700000,6110,STOP_LOSS,15,False,True
2023-05-12,OW2,NIFTY,BULLISH,CE,18300,15:15:00,15:20:00,15.24,13.74,-9.66,-9256.14,239.52,-9495.66,199409076.02,199909076.02,700000,6175,FORCE_CLOSE,5,False,True
2023-05-15,OW1,NIFTY,BULLISH,CE,18400,10:10:00,10:20:00,16.78,13.71,-18.14,-42909.96,495.03,-43404.99,199409076.02,199909076.02,700000,13975,STOP_LOSS,10,False,True
2023-05-15,OW1,NIFTY,BULLISH,CE,18400,10:20:00,10:50:00,13.73,11.22,-18.15,-37925.45,442.76,-38368.21,199409076.02,199909076.02,700000,15080,STOP_LOSS,30,False,True
2023-05-15,OW1,NIFTY,BULLISH,CE,18400,10:55:00,11:05:00,14.37,19.46,35.65,73723.89,622.49,73101.4,199409076.02,199909076.02,700000,14495,TARGET_HIT,10,False,True
2023-05-15,OW1,NIFTY,BULLISH,CE,18400,11:05:00,11:20:00,19.5,27.35,40.55,101069.91,759.56,100310.35,199409076.02,199909076.02,700000,12870,TARGET_HIT,15,False,True
2023-05-15,OW1,NIFTY,BULLISH,CE,18400,11:20:00,12:35:00,27.41,36.3,32.72,99460.41,879.03,98581.38,199409076.02,199909076.02,700000,11180,TARGET_HIT,75,False,True
2023-05-15,OW1,NIFTY,BULLISH,CE,18450,12:35:00,12:45:00,9.36,11.07,18.5,26224.8,404.66,25820.14,199409076.02,199909076.02,700000,15340,FORCE_CLOSE,10,False,True
2023-05-15,OW2,NIFTY,BULLISH,CE,18450,13:20:00,13:30:00,9.4,7.16,-23.64,-32564.31,296.69,-32861.0,199409076.02,199909076.02,700000,14560,STOP_LOSS,10,False,True
2023-05-15,OW2,NIFTY,BULLISH,CE,18450,13:30:00,13:40:00,7.18,11.68,63.04,69047.49,398.88,68648.61,199409076.02,199909076.02,700000,15340,TARGET_HIT,10,False,True
2023-05-15,OW2,NIFTY,BULLISH,CE,18450,13:40:00,13:55:00,11.7,9.95,-14.8,-23568.45,356.25,-23924.7,199409076.02,199909076.02,700000,13455,STOP_LOSS,15,False,True
2023-05-15,OW2,NIFTY,BULLISH,CE,18450,13:55:00,14:05:00,9.97,8.49,-14.66,-20373.18,317.18,-20690.36,199409076.02,199909076.02,700000,13780,STOP_LOSS,10,False,True
2023-05-15,OW2,NIFTY,BULLISH,CE,18450,14:05:00,14:10:00,8.51,13.02,53.29,63591.97,412.05,63179.92,199409076.02,199909076.02,700000,14105,TARGET_HIT,5,False,True
2023-05-15,OW2,NIFTY,BULLISH,CE,18450,14:10:00,14:20:00,13.04,7.95,-38.91,-64859.21,309.99,-65169.2,199409076.02,199909076.02,700000,12740,STOP_LOSS,10,False,True
2023-05-15,OW2,NIFTY,BULLISH,CE,18450,14:20:00,14:25:00,7.97,3.86,-51.51,-57462.68,201.11,-57663.79,199409076.02,199909076.02,700000,13975,STOP_LOSS,5,False,True
2023-05-15,OW2,NIFTY,BULLISH,CE,18450,14:25:00,14:30:00,3.86,5.35,38.86,23449.97,218.1,23231.87,199409076.02,199909076.02,700000,15730,TARGET_HIT,5,False,True
2023-05-15,OW2,NIFTY,BULLISH,CE,18450,14:30:00,14:35:00,5.37,3.78,-29.48,-23447.76,184.21,-23631.97,199409076.02,199909076.02,700000,14755,STOP_LOSS,5,False,True
2023-05-15,OW2,NIFTY,BULLISH,CE,18450,14:35:00,14:45:00,3.78,3.21,-15.08,-8888.53,161.36,-9049.89,199409076.02,199909076.02,700000,15405,STOP_LOSS,10,False,True
2023-05-15,OW2,NIFTY,BULLISH,CE,18450,14:45:00,14:55:00,3.21,4.2,30.84,15072.93,179.54,14893.39,199409076.02,199909076.02,700000,15340,TARGET_HIT,10,False,True
2023-05-15,OW2,NIFTY,BULLISH,CE,18450,14:55:00,15:00:00,4.2,0.03,-99.29,-59962.81,85.03,-60047.84,199409076.02,199909076.02,700000,14365,STOP_LOSS,5,False,True
2023-05-15,OW2,NIFTY,BULLISH,CE,18400,15:00:00,15:10:00,9.24,2.26,-75.51,-89397.98,165.8,-89563.78,199409076.02,199909076.02,700000,12805,STOP_LOSS,10,False,True
2023-05-15,OW2,NIFTY,BULLISH,CE,18400,15:10:00,15:15:00,2.26,1.82,-19.47,-6494.67,109.7,-6604.37,199409076.02,199909076.02,700000,14625,STOP_LOSS,5,False,True
2023-05-15,OW2,NIFTY,BULLISH,CE,18400,15:15:00,15:20:00,1.82,0.86,-52.75,-14016.62,83.34,-14099.96,199409076.02,199909076.02,700000,14560,FORCE_CLOSE,5,False,True
2023-05-15,T1,NIFTY,BULLISH,CE,18400,10:00:00,10:10:00,17.25,16.74,-2.73,-7010.5,563.94,-7574.44,199401501.58,199901501.58,700000,13910,FORCE_CLOSE,10,False,False
2023-05-15,T3,NIFTY,BULLISH,CE,18450,12:45:00,12:50:00,11.09,9.1,-17.78,-28718.44,353.81,-29072.25,199372429.33,199872429.33,700000,14430,STOP_LOSS,5,False,False
2023-05-15,T3,NIFTY,BULLISH,CE,18450,12:50:00,13:20:00,9.12,9.38,3.07,3977.42,358.68,3618.74,199376048.07,199876048.07,700000,15210,FORCE_CLOSE,30,False,False
2023-05-16,OW3,NIFTY,BEARISH,PE,18350,14:10:00,14:15:00,16.85,15.63,-7.01,-108050.16,3179.1,-111229.26,199376048.07,199876048.07,1500000,89115,STOP_LOSS,5,True,True
2023-05-16,OW3,NIFTY,BEARISH,PE,18350,14:15:00,14:20:00,15.67,13.27,-15.14,-229841.48,2985.22,-232826.7,199376048.07,199876048.07,1500000,95810,FORCE_CLOSE,5,True,True
2023-05-16,OW4,NIFTY,BEARISH,PE,18350,14:45:00,14:50:00,16.97,30.14,77.99,1165338.83,5196.84,1160141.99,199376048.07,199876048.07,1500000,88465,TARGET_HIT,5,True,True
2023-05-16,OW4,NIFTY,BEARISH,PE,18300,14:50:00,14:55:00,1.86,1.53,-17.74,-268842.36,2924.41,-271766.77,199376048.07,199876048.07,1500000,806390,STOP_LOSS,5,True,True
2023-05-16,OW4,NIFTY,BEARISH,PE,18300,14:55:00,15:00:00,1.53,5.4,253.59,3796876.91,9369.02,3787507.89,199376048.07,199876048.07,1500000,980330,TARGET_HIT,5,True,True
2023-05-16,OW4,NIFTY,BEARISH,PE,18300,15:00:00,15:05:00,5.42,8.63,59.7,891541.74,4763.51,886778.23,199376048.07,199876048.07,1500000,277225,TARGET_HIT,5,True,True
2023-05-16,OW4,NIFTY,BEARISH,PE,18300,15:05:00,15:10:00,8.65,17.73,105.44,1576460.52,5848.48,1570612.04,199376048.07,199876048.07,1500000,173550,TARGET_HIT,5,True,True
2023-05-16,OW4,NIFTY,BEARISH,PE,18300,15:10:00,15:20:00,17.77,24.89,40.34,601415.23,4303.83,597111.4,199376048.07,199876048.07,1500000,84500,TARGET_HIT,10,True,True
2023-05-16,T4,NIFTY,BEARISH,PE,18350,14:30:00,14:45:00,15.63,16.93,8.58,125605.76,3549.13,122056.63,199498104.7,199998104.7,1500000,96070,FORCE_CLOSE,15,True,False
2023-05-18,OW0,SENSEX,BULLISH,CE,61900,09:15:00,09:20:00,68.69,107.82,57.29,626917.87,2978.19,623939.68,199498104.7,199998104.7,1100000,16020,TARGET_HIT,5,True,True
